latitude,longitude,source,frp,fire_id
8.65607,19.33182,MODIS,122.26,150c26f9425849d3d37ca8e758a17cac
8.65431,19.3205,MODIS,53.82,9c89f9ebee58fe82a77d49cf469cc250
8.9846800000000009,20.76515,MODIS,50.61,e562d15932284790d0792f912fb05043
8.93877,20.3936,MODIS,50.12,d75106f0e1ee51cce6db5935dd8f0ce1
8.90394,19.83467,MODIS,57.6,956ce94aa2a9470f036d0ccfbe1a7f90
8.89766,19.79236,MODIS,53.14,31d96b832f219aa31c98ac346da5fddc
8.89608,19.78175,MODIS,50.55,b27268ddef48496a40a4bf69631959a1
9.26917,21.82226,MODIS,69.79,3109567c1ddc38214897ff0ec59af468
9.07794,20.09258,MODIS,91.19,a127ab3053247f01b0721b1b7d01a8d0
9.0764,20.08238,MODIS,78.25,158ad8fe2c546df0435a0c8282a6e0f5
9.14266,20.46099,MODIS,81.27,f429381f0812d976b88c1defc93ad1b5
9.28439,21.16969,MODIS,61.39,234371e68061a1885d44f347e499edca
8.06469,13.29086,MODIS,85.79,81dbc4c5cb3be4d994ceeed7fe19c287
8.0955,13.41251,MODIS,184.18,f5191d9d756bf38b436f8b1c944b0a58
10.59087,30.43639,MODIS,57.22,9c84a4be32c306a239c65c1581c2511a
10.60293,30.42999,MODIS,57.67,6b9b824edf457d70e309635895a135f2
9.70866,23.22911,MODIS,103.66,77965b3f16e97ff99e74c316d01c5b90
8.19488,12.82714,MODIS,100.7,ec18d2fcece5b238e158b6c1604dc820
8.21128,12.82398,MODIS,78.17,a165996015bc9bfeee2a26d183b3ec58
8.20009,12.82187,MODIS,127.71,d68042991eebb2deff2e6fddf3502f03
8.28234,12.80743,MODIS,310.84,b3c13c54cd2ce8bef08cd05fa2806d15
8.27629,12.77222,MODIS,556.66,afb2ec7da95fbccb9c53a426d573bb78
8.29877,12.80442,MODIS,128.59,463aaa169918e9c63eb37ed541ea3210
8.29274,12.76909,MODIS,240.15,ffd0600bd66be3013a66598eb947228f
9.70406,21.52305,MODIS,53.51,88632e7b64f58cbdd0261b6d1557a856
8.28815,12.79874,MODIS,337.77,c466020a562d9d2624c8318a82aefc92
8.28184,12.76337,MODIS,320.45,17ca415fd2400f4467dfc948078aed5e
8.30459,12.79579,MODIS,129.31,22c2f3596b92155eb7ec705c2d2b9d3d
10.38017,25.6735,MODIS,81.88,357edecbca42f5ec0f396caf86fd8dec
9.29515,16.53103,MODIS,173.42,e32e738f280b852cd31b9a65ab79969a
9.73522,19.23368,MODIS,79.52,1b45195e8754b4b76f667191cece2ebf
9.73776,19.23808,MODIS,66.9,a975ed772695fe615c180805a4872e86
9.30231,16.54077,MODIS,104.88,f822678b35a1a40cd70571d0498e1fff
9.29942,16.52341,MODIS,86.09,7445cfbf1e6f050bc8a6fb1fab5879eb
9.504,16.91432,MODIS,229.46,1827a531f48008d0aefbdfad3ce38407
10.49065,22.5071,MODIS,50.8,02b1f68521f8ae4f57f0d3b9412c0b43
10.08593,19.51067,MODIS,50.11,2304fc463e2175369a96fc09305ebf61
10.06027,19.14652,MODIS,119.62,60f1a03628d61c32590fd4a89cb05aec
10.07183,19.15611,MODIS,95.39,af449092753fbdcb2cbca9472483573c
10.07013,19.14495,MODIS,200.76,c1f2633c750790d4e37360bc1204946e
10.45267,20.22722,MODIS,57.84,9dd5a28d377a5314cc6f8a9c1650c1fb
10.82347,20.11505,MODIS,63.64,af5562a77779cb6501c32c4f5cebcd14
10.8763,20.40481,MODIS,51.08,b28d1d4c99088be823090c754a9b16cd
10.87674,19.66935,MODIS,53.99,b29e6724bf08c2ee622f16c01bba4b3e
10.65498,17.3389,MODIS,77.69,24860af97f9ef1b219b0476b1a24d1d6
10.65264,17.3245,MODIS,62.48,e6f9004e7137963fdb3fbc2b3a576a4c
10.71958,17.09535,MODIS,132.59,f4e39fee35175fa9bc3106db52c3cc3e
10.71715,17.08038,MODIS,254.46,92580a8ad70d4eade467e90fa6969ff6
10.71471,17.06538,MODIS,52.43,8da95c19c2daeefe2ae8c9cf25e2e414
11.66496,19.52096,MODIS,63.73,93e813f05b88885e08b04a7ccc38eb4e
11.67827,19.13781,MODIS,85.71,8779038f65ac2dce9ade501cefb91652
11.89825,14.46302,MODIS,128.58,4252dd5b9bd480258b6afa2a44d8fb96
11.8944,14.44032,MODIS,65.19,e94fa04ab6210ff845490325e90d2a93
11.89602,14.47973,MODIS,54.72,8b9d7c0a803a606e004762e2f974b67a
12.43587,13.48548,MODIS,113.87,60efbd82864616e7857ed4b2216f3456
-8.50819,36.00488,MODIS,75.18,098f8620ade201117468c3a0a36e0daa
-6.15281,16.95684,MODIS,182.12,5d1a2cf97a6fe23e18660846ee9a1424
-1.40976,29.20564,MODIS,55.98,9a4ed26f97b0bce0073e836cec5cf59f
1.31175,31.83304,MODIS,90.57,67022122f07101a9bb1f331e2593dc79
1.30801,31.80714,MODIS,50.61,e5e83d1bbbe938b88dd303aec0fe2ff5
1.31215,31.82806,MODIS,72.75,8afc267c54c34bf9e9fdd783f5c98348
2.26736,31.50579,MODIS,77.49,ee5131562c1c6d31b64c9e36342e715c
2.47331,31.56735,MODIS,67.75,f59059c66d3117e92863646ffc325ee3
2.62507,31.55975,MODIS,51.59,e42477e9ded2d79db5de6d42b6527345
2.6218,31.32871,MODIS,82.26,eae2324e27a36bd2773bb33ce7126498
2.62572,31.32023,MODIS,58.08,8cd9a4774261af66d1be0ad0a79e1e8f
2.72892,31.74957,MODIS,61.7,79240bfb265266c9244c524274652546
2.76654,31.91098,MODIS,54.25,3e1043a48955a33490a3cb135d479433
2.61992,30.03463,MODIS,60.94,5d8d3e66ad44c4b04259c115fe2f2e38
3.00869,31.91698,MODIS,84.97,34102689e8637e5f59c7824c412bec33
3.04592,31.85426,MODIS,55.56,7851905d3a5898f8eefe5c5bde49f499
3.04926,31.87442,MODIS,64.83,9366f6671205c18592305c0907996f15
3.1251,31.98102,MODIS,81.41,76e7aca2237b802f96c711f108811df0
2.6276,28.00268,MODIS,53.41,28005d56523584327a341f60b7694085
3.17132,31.44786,MODIS,64.07,53c682ddface2682b6b44fc39e51309d
2.71967,27.82611,MODIS,56.46,68e15c5e15cfceb3d352a304f3652dec
2.9313,28.83238,MODIS,74.15,5543de457c1cb63779df56d62e389b86
2.92576,28.82753,MODIS,66.66,dd72a45867d06cbb443aec2b830b8183
3.3374,31.43777,MODIS,61.76,dca4253a8b4a4cf5455264282f713215
3.51469,32.05382,MODIS,64.66,9e7ff2eaab87d6d1f142edcca0e0be07
3.59942,31.68597,MODIS,70.37,fdd4699083988e1755899a7792666f8c
3.59953,31.67863,MODIS,63.67,a6fcce7d830dc7512826e60addbfa054
3.75745,31.51388,MODIS,115.04,6c9dd3d414062256d5026ede6fdbee53
3.75852,31.50637,MODIS,127.06,909247be907897ee03708b4ac7ec7085
3.9738,32.39693,MODIS,264.74,2db2d60b215a8d5c2d603d1987640648
3.98963,32.39465,MODIS,597.7,c848b20a9541ab78b1076cdea58ee585
3.81385,31.155,MODIS,55.6,315670fe6b53e8aef3eaaa82f8cf9c9a
3.8010100000000002,31.15166,MODIS,84.47,e0ae64eabe24608a57aa6c560ebdf906
3.98175,32.3904,MODIS,764.48,18c7000f2d0673ed62c0d423e6161d56
3.99758,32.38808,MODIS,257.39,37963e46b239c4ea4910c9558649cd7c
3.99329,32.35626,MODIS,136.26,3624f97120ee5244b79c816fd7eb5fbe
3.85482,31.11769,MODIS,94.76,139d71ae220955f8178ac2d1d06be61e
4.02096,31.98123,MODIS,163.03,75fc817d03bfc49647fdc43fc5f13f24
3.90143,31.13738,MODIS,73.42,43e94a6db3f3cfa88275bda9871333a4
4.01825,31.97366,MODIS,91.03,2ca4ec252f90863105597f400264443a
4.0829,32.33733,MODIS,108.42,7d9769109b15a095975f368b2859be56
4.07871,32.30619,MODIS,222.35,ddd13811c7206b8851920e9695f8335c
4.0377,32.00181,MODIS,71.8,c01403b519851eca23810c42ec76e977
4.03355,31.97112,MODIS,170.42,7a04c6c9b695d1b99d2f29157ab522bc
3.98736,31.6293,MODIS,283,4623a207f46b5c53dd80abb931d69d7d
4.00259,31.62931,MODIS,374.4,e0c4543e56d881d879c3da1070bf2e9f
25.52645,53.14716,MODIS,76.07,6e9863447ed52dc705647fd26bb6134a
28.36025,49.61993,MODIS,69.89,3b1f151cc525e607edc556205721024e
28.48439,49.7119,MODIS,57.93,030c29ec674ca524ca302c13d716b7a1
31.00236,48.13514,MODIS,100.85,ff24001b330d42723aac9b7e8dd6859e
30.99527,48.1306,MODIS,63.06,50f21077f6073c3fbc5acf7823418237
31.02779,47.27997,MODIS,104.96,426f4953c1ab7411a72d47141895fb79
14.66611,-14.83384,MODIS,129.6,0057e76ae4dcc4b932a4d9adcdbc7f0d
14.67276,-14.83769,MODIS,108.01,27d65256705cd86a5f2a3426eb933f56
14.66675,-14.80491,MODIS,76.2,61df48d6115cbd6cc1ef8edb1da3031d
13.5134,-13.62317,MODIS,175.34,55609115bfb87145332423f4ed1d6542
13.51361,-13.62769,MODIS,174.99,dddf1c09c7f6a939cc124d7db292bbe3
-23.08282,-53.74466,MODIS,55.53,49f1fa30ff3d4f60b3a56d9808c2687f
-23.08436,-53.73219,MODIS,67.86,5a84898e11c516b52ab31336dfca89fd
-24.33414,-57.64357,MODIS,59.07,d8f70f5cb086ff4a4732519c835cd86e
-24.38706,-60.38434,MODIS,101.66,ba4ca6d0de74937b558b4ea7079e8700
-24.38778,-60.39054,MODIS,55.5,dc516881efe3cd56804f2f500dc24d5f
-26.00442,-57.60901,MODIS,55.15,7549134ee746b5d72af7aab723d39fda
-26.03217,-57.73275,MODIS,53.07,256599e28cb06bc21530e86d227302ff
-26.40444,-57.95617,MODIS,66.65,b74506656bcec3a278fb98e3f54f447b
4.1823,-60.578,MODIS,51.37,8332342652728d862f5764d70442cf22
4.1761,-60.58626,MODIS,54.82,babcc530126fc34caa86d4afe268aeb1
3.87766,-61.1519,MODIS,60.38,8f975a21831e145c56add50b9759d38b
3.8746,-61.1599,MODIS,75.86,3f2eea8cc22899117031068a0978b00f
19.41343,-155.28773,MODIS,657.18,b06eae168e0b63fa9f718e24b6ec52be
19.40779,-155.25958,MODIS,187.19,118dd5ab8ef80ff7bc8e54f10ee08acf
19.41248,-155.2934,MODIS,461.6,4aae646572e6f1483bd140e5f463a0bb
19.40697,-155.26486,MODIS,322.48,4a64d88ee410215e02d9dc0eb468617b
6.54394,3.84776,MODIS,54.09,bb35223e6149222d81fadf8a59b2cc82
6.99775,5.46817,MODIS,69.95,12808eb65b31d28866c0d62d26379f2c
7.00347,5.45986,MODIS,64.32,b8902b351c547bab6650113a47cfdbd1
7.44924,8.31663,MODIS,52.51,1826046c2d81c50752553c55d0a2e46c
7.44855,8.31198,MODIS,60.5,8bea56ffa4fd44d0d49fe6877f8e8023
6.48843,-0.18104,MODIS,179.65,cb181b621714bd60a503787be5ddf6a1
6.48707,-0.19063,MODIS,55.67,38acb6a13b3797b0f93fba401ea78222
6.49517,-0.1779,MODIS,64.04,893e8578c98567988da964a0e2f6bc58
6.49383,-0.1876,MODIS,56.73,a5afeb743d0a002bfd1a0e854dd76d26
7.1315,3.76609,MODIS,68.76,82e51a511a0837a3f03270a2daaf5b0b
7.00792,2.86949,MODIS,54.7,58804972de51ec236d36b98e9bd1847a
7.13582,3.75856,MODIS,62.65,41187163001a80a1a8c4dd0f5f1c5fdd
6.90095,-0.44547,MODIS,60.5,897f23c0ff2e4d45eb3451170e3e1f4e
6.95618,-0.7095,MODIS,62.36,c70890a45d18140e3e702fc1c862369d
6.87647,-1.26949,MODIS,61.5,b36220146306d0ea9eda528ec3ac1ecf
6.96811,-0.94385,MODIS,65.07,0100ee8adffe08b40c4016752aabf479
6.96681,-0.95306,MODIS,178.71,9f666ef946efb0706cdc88d588cbba27
6.97716,-0.94515,MODIS,56.25,00e11fe32382e692864d3d1dd59213a7
6.98622,-0.94645,MODIS,73.61,17603fc9ba8e4f330aa38964ba9a57d8
6.53328,-4.62987,MODIS,53.94,a68dda1615e7407f6270625930471ad3
6.48319,-4.96246,MODIS,56.06,6d65d4ddf8ee2c175fdb96fb924bc980
7.28933,-0.03011,MODIS,67.84,3b129bee10da7c77feed5094ab6e3b6c
6.7212,-4.47336,MODIS,56.79,c2f10bee35d766b59feac1e52c995c74
6.55131,-5.65576,MODIS,60.21,1257b0ee7ee6f1f711f28be9faf70973
6.75813,-5.10381,MODIS,103.89,daecee2b11aa4c0a66315e46ea89c4fd
7.49668,-0.59345,MODIS,63.81,85d771b66364921ec276ad175c5740ef
7.50587,-0.59475,MODIS,76.9,9afff74a97fa75421d34e92eefbb33de
7.46994,-0.91521,MODIS,55.19,8f754348651561205c40fa990681fe91
7.5002,-0.76722,MODIS,56,df26bcf2b33b9c8e1ea86e249c13969e
7.49887,-0.7766,MODIS,64.06,18aea2fa486545b1642a998ab4305494
7.54965,-0.48421,MODIS,51.15,1405f5bf8aadce53f79ac352c85f7273
7.55534,-0.49078,MODIS,69.16,b8fa0beeb1600cbc2de2ca9197e01a91
7.56589,-0.4825,MODIS,83.75,8b8d3d8615483b311194cb54d2df39c4
7.56456,-0.4921,MODIS,230.63,4b826feefb875089c39d2856a4757dcc
7.54205,-0.72142,MODIS,69.35,9a079962e92638f1984a4ebc3acd35cc
7.42695,-1.60349,MODIS,79.17,9f86f87b7716d36b4abbec5e6706e9c1
6.86238,-5.4944,MODIS,121.62,27ca5f93c12a1cfbf697b828643758fb
6.86053,-5.50653,MODIS,53.12,e70a1c4a6879229d25ad87e22362893f
7.63339,-0.59621,MODIS,57.36,d6567baeba8aa2adb252bdaa4cf92c01
6.87278,-5.82035,MODIS,51.39,9272330d17ed3886dd7bdc4647da7ea4
7.7144,-0.35258,MODIS,55.33,dd786a1ee5bae7db83f48356300a1e69
7.69546,-0.488,MODIS,50.59,d9a8b745088c4330ac0fd374971a4e08
7.79012,-0.25934,MODIS,78.16,8faa10f5d7e2789d42a6fc45b61e29d9
7.52306,-2.47218,MODIS,80.76,ea57aac5c20c7bd98049740b64948753
7.52177,-2.48116,MODIS,127.44,3c0115031985b8fff748f32bb42cab70
7.86502,-0.45563,MODIS,121.81,3f605ff2d48a5e66e98d23fa187eaf7c
7.78025,-1.38755,MODIS,116.57,b765943b6a3fc9174a56d756c3fb60ae
7.77896,-1.39664,MODIS,53.53,59e0d6045c7605cc54b4a558d1416735
7.90731,-0.74068,MODIS,57.64,4a347ab2b1dda4a3b47995f3a95b6477
7.26394,-5.27701,MODIS,71.49,1d0761d8a5d25ed598677f8627ef6c92
7.99237,-1.31527,MODIS,60.48,6539ddf1698cf155eb8e6fe25146c7e1
8.05443,-1.07043,MODIS,83.96,cd0208ad5c120d3a0e4ef8cdc9ca16c3
8.05312,-1.0797,MODIS,115.14,e2dd0cfd3d23e498c9d956b8cd5ec87d
8.07789,-0.96935,MODIS,81.03,6cbe8cd4e233371c01173651b24810bc
8.0635,-1.07174,MODIS,138.87,397b38e376c9a99c0efaef1e777e277e
8.0622,-1.08102,MODIS,69.69,5e3a614662bc22af3905c5740d425f33
7.96401,-1.96645,MODIS,97.88,38b1d20bb5f63eb182133582fbfa8e34
8.26265,0.0801,MODIS,109.51,755e992069bdb2c9cb9af7a086868df6
8.07224,-1.33616,MODIS,67.52,652849055d4dd9d2efbac47ef974ef76
8.31683,0.0131,MODIS,65.82,b9ecc7e917089e90539d56790352b8be
8.05517,-1.97718,MODIS,66.52,208a94ded2ec1973f5aed287a0734050
8.11855,-1.79025,MODIS,73.83,9abf6684a4feddbd76a8063dd2886f6a
8.27887,-0.91493,MODIS,85.43,1f9f73c69428bcd9251d25def28e1352
8.44705,-0.30546,MODIS,93.09,8808c2b675efe80816a627e8ed1aa36b
7.71644,-5.40125,MODIS,54.69,a721a17ae100a8c756d69dbfb0c45e3a
8.54254,0.24518,MODIS,59.86,a7a21429ced6b9c27b84659cbecc8343
8.50517,-0.23223,MODIS,71.89,469e1f6d49c8346b35b0170d046f999e
8.52661,-0.25135,MODIS,75.55,10af54414cb735bc288054fda9288b47
8.28181,-2.06506,MODIS,59.73,af7afc7193670f61926652d54e1d7494
8.53718,-0.65355,MODIS,54.44,9505925ce373901b2f25feadf4035af7
8.80417,0.36517,MODIS,68.27,61f2fbd9c2f647f0ae05583ea1898bcf
8.83522,-0.08657,MODIS,55.44,c219b30b0001a483406feddd02548bcd
8.8363,-0.14934,MODIS,67.16,07da3814c2b446ea7399e4ece955fdff
8.80138,-1.38782,MODIS,92.61,a2bf4d3f9c43481707f58afecac42569
8.80007,-1.39704,MODIS,143.73,190e1de759e249b1b5b04241c71d58c7
8.09247,-6.23416,MODIS,54.53,9c3a949523482d8a04ab00cb0c27d148
9.03593,0.18235,MODIS,79.14,c74afa4bda6bfbc6857a0dc63f47d3c1
8.91702,-0.82722,MODIS,56.86,0b2c8949af046417e1a2cbbf25cf5d0e
8.92623,-0.82855,MODIS,123.06,732e52113f3bec5510c4a5cdec82991b
8.9341,-0.83947,MODIS,55.27,d9933b854f7d8e927d003ed6a96564a9
9.1397,0.43268,MODIS,68.59,7de1dc98d6ffcb1c27060d85dd3c7d79
9.10744,0.03672,MODIS,101.82,50b6a65e7d7452e5e6f6b7fa0a597c7d
9.08725,-0.25475,MODIS,290.14,8c229ca4f9006f21a21557462cfd0f09
9.08585,-0.26492,MODIS,50.57,8cb927def7ae1449edfb7cc9fab2e8bf
9.06063,-0.58656,MODIS,50.67,cf1c148920bbb054d710d42ce5775bca
9.05927,-0.59635,MODIS,124.01,51a13a47fb2a112242346ce74a3d3154
9.10652,-0.46225,MODIS,58.01,12269196ab6b7480f1b8cb7268d234bb
8.41074,-5.5461,MODIS,101.41,537c03d208636f1d5a6251fc6fc88d2f
8.42797,-5.50106,MODIS,114.69,22ed05011961b0eac697702fa0db96ad
8.88555,-2.48148,MODIS,86.23,93f93e948b0734eeb7a44489ad20bc73
8.04672,-8.00985,MODIS,68.83,9c9ea1dc92c8180ac4389a955c44db30
9.07676,-1.26706,MODIS,54.58,6cfa6bf531c06d18b09e2b642d30f978
10.07668,6.21125,MODIS,59.78,48c73fe12d83d46757161befc85bab44
9.85319,4.22286,MODIS,50.62,b5f56fd0694d12479bf6de64b4479645
8.15669,-8.05082,MODIS,127.79,cee7878b12707e40d639ad93f4135516
9.2332,-0.87099,MODIS,85.48,11b4a9b7867cd1eb32f95123a2225aed
9.23185,-0.88059,MODIS,52.39,24d98690c70248a7c4db97d44063a48b
9.24241,-0.87231,MODIS,123.33,4718fae87e2bc1eba249df0096195622
8.59589,-5.33416,MODIS,83.35,44630826ff3bb4f2970724aa02b41044
8.16305,-8.0404,MODIS,64.61,72d96594b2fe80d49d7f950827e25d7c
8.16012,-8.05814,MODIS,52.26,fbdace0c1bb9cfaf5f0ccb614eb244ee
9.47567,0.49758,MODIS,90.41,8ce8a78c2036fabefde30a2f3a652661
8.15371,-8.57038,MODIS,92.12,f1f7ca098d704a833dbe23ff3eee32af
8.15054,-8.59016,MODIS,91.19,3df1b58e6228198d01bab01dcadd6c50
8.99026,-3.22075,MODIS,87.53,2f7c003e3611c3e13a1b4180721cc0f9
9.41083,-1.2445,MODIS,67.9,c16acfa153729ef359ac3a76f3d6bbad
9.41994,-1.24582,MODIS,53.35,27b9c095bfb334cdce038da524f558cd
10.36255,5.79251,MODIS,78.69,ec1f96416a8040935300bfec58a2df27
10.37772,5.79083,MODIS,66.23,bbd3d04d8e6d0f81937be2efea2c1b00
9.57372,-0.34475,MODIS,61.92,198f9b5e66befc5e6b706ba7a2a7c0cd
9.55792,-0.52733,MODIS,83.46,44f730a4553d1db90daedc2007f29052
10.35927,5.78815,MODIS,60.1,0edd4026199e8d569705eae0f7898a65
10.37443,5.78639,MODIS,80.73,5980dd6e387ff7a8f21806ba5cff7366
9.49304,-1.30995,MODIS,98.05,50b522b1f30f98c281a20c7b96ede4ed
9.38055,-2.23592,MODIS,54.79,0686271b4b6567f945cf3f0469b176c1
9.43708,-1.96755,MODIS,54.55,ea33257daaed811d41c77aeafd126bba
8.53939,-8.14391,MODIS,67.9,f11f16683b9f08bac28d004cd2754ad1
8.52472,-8.23342,MODIS,67.35,c670f8eb94c29d05a57ad32f08345d8a
8.55163,-8.14587,MODIS,53.7,e754db45af655358ab2d34014a163b94
8.53706,-8.23539,MODIS,152.63,bf594b64fb082795f0358959c0f42a07
10.58288,6.11514,MODIS,61.44,61a0527249b51d3160372c5ec9a197ff
10.57693,6.11096,MODIS,69.06,fb3e7fd772dbff9002efb33e1b308486
9.6418,-1.49587,MODIS,73.77,ff4f6febc42b5988374a4013a07493f1
8.60851,-8.76106,MODIS,70.93,824da98624576dd8db490c0421eb697b
8.72096,-8.31375,MODIS,52.39,ffa446625d531369ca272490a72d8a8f
9.96235,-0.19294,MODIS,75.39,0450f1457065cc285261220895573d8e
10.78804,5.82742,MODIS,73.05,08fee2a464a6acea720382568eaf2041
10.07621,-0.34818,MODIS,77.1,400c1cb4591102e4cd1b8594c66c12f0
9.27557,-6.36065,MODIS,77.34,d49c8501a6771af14335c9dde5c1f14b
10.19451,-0.4335,MODIS,151.85,169f65ae5d3f37b13b80bdf06465641f
10.34373,0.20082,MODIS,65.86,bbf4f6a0f3b62b3242523c734545322f
10.33337,0.12356,MODIS,64.41,72e9a40fa6ee01a26c95d96288077c0d
10.35508,0.21055,MODIS,76.29,6a9c6452269f6ad08dec0d7a5e4ddf8b
10.3203,-0.9227,MODIS,98.27,e8824eabf261ffda2736bd6ef02ce699
9.2158,-8.50808,MODIS,50.05,9ba9ab96f22105986a7fe3d05114f894
9.25689,-8.8903,MODIS,72.27,2f87a39b3c6a033de98431a20ba73643
9.31664,-8.60685,MODIS,55.18,e2d28eade774153cf9b89b9a05ecedc8
10.3818,-1.99761,MODIS,51.94,ce0256a95dafb5db6cbc3e31ec18e0e9
9.41181,-8.59092,MODIS,59.47,b41317703b0b735eb0d8ade03d927d5b
10.30136,-2.88207,MODIS,52.4,e8787da31f06642cddd35f8e1a6dd918
9.1654,-10.15861,MODIS,52.05,d25dc8f9eca4e237057a0532624ed9d2
8.81041,-12.23607,MODIS,75.82,b604a1d6611775f49e6ece0a01af13f8
8.81443,-12.24105,MODIS,77.74,6f45a0e889d8bcdac52824064710e8e9
9.50354,-8.74706,MODIS,163.44,8787be2240ec8760764a6e26169934eb
9.2294,-10.40881,MODIS,107.32,cd9ab85f45aa27a168b394182f503127
9.44188,-9.20751,MODIS,76.64,1bf4c72cae99a759f94c9adeb839e6ef
9.4391,-9.21405,MODIS,55.43,116f76aafaaee9ab6e9251af4078f50b
9.09182,-11.38869,MODIS,50.02,559cbf2b67cee131fd65dbb5176d92dc
9.72748,-8.73889,MODIS,71.45,7da2b241570a554efec555a0a839fb0c
9.72858,-8.74623,MODIS,52.38,32da5cfe275028ba06634159152fe15d
10.85583,-1.43666,MODIS,52.22,40b2ca65241f0db6ba15c833ecf1012d
9.7851,-8.79518,MODIS,53.84,4c3730ef69d228f10bb23ea975a65bf5
9.26768,-11.90251,MODIS,53.08,cd46d0098b62092a4577edd36d650f52
9.52729,-10.45426,MODIS,65.36,4717d88f152cbe44a66846966f066b36
9.28372,-11.90606,MODIS,94.13,e908cfe96f38ca3e8c41bf1fdda848a8
11.82004,5.45709,MODIS,106.18,7b871018219b8d86913bf55a4ac15d7c
9.52868,-10.4591,MODIS,72.28,af5d1dcce1cd4cf299b43220cf5fa9bb
9.27452,-11.90767,MODIS,116.37,68db43e7096c15e34005dc31e47c845c
11.81724,5.45263,MODIS,104.14,db45959cb66c18d8556f4b99f658a793
11.18266,-0.46236,MODIS,58.21,2104439fc0dcda723647111a456c94ac
9.74809,-10.86826,MODIS,56.57,065af5569174c4048ae02c1ba598148e
9.45854,-12.58479,MODIS,70.96,6abad4b3fad0cb8d45dea7990f819a33
9.452,-12.62302,MODIS,79.49,e634ade3960c495724e4b02a428b5781
9.74769,-10.87502,MODIS,76.89,c6cd2121302d5d3eba23ceedbe9e1983
9.46201,-12.59263,MODIS,107.32,9cf6871562558e91a3e8879444483600
9.4552,-12.63085,MODIS,53.12,60fd7ba697609ce54ac91836a196960f
9.60874,-11.95105,MODIS,54.94,a39b368c8f1b856643ae62837ec29822
9.59958,-11.954040000000001,MODIS,57.39,b2595fc742d0abe8444f3c443e783d7d
10.25716,-8.63794,MODIS,50.58,554dfbcd92b4e9ec4beb3de7a8aee816
10.18293,-9.09166,MODIS,54.1,fb23d02796bbf7f5bd5ed2250b338a6b
9.63375,-12.62817,MODIS,59.58,9967b6a241b91543b6ec21c508a7e33a
10.0775,-10.45529,MODIS,65.49,85854342990e99459f199ba5aca5fd0c
10.07974,-10.46073,MODIS,51.69,60e9ad111bb3d92499bda3bcea33c161
12.01553,2.1411,MODIS,117.36,ea93b8e77f813d5fab205c6ad2715065
12.04339,2.09806,MODIS,61.14,cfe557931a8fa1ccceced6a320bcedb2
10.28067,-11.67811,MODIS,56.86,4147ff4f014441d58618df34e7ac013a
10.7727,-10.60111,MODIS,57.32,db93cd8efc76a858443b82a0be6262b6
11.58117,-6.62938,MODIS,79,e1b6e4e43db83bb7aa4e133285bd57d7
12.35381,-7.12419,MODIS,65.44,4f430ba8701d1112533d54ab56e93835
12.10849,-8.80327,MODIS,64.13,d6ad9edaeb5780790ee7004343c22e38
12.11614,-8.79331,MODIS,53.48,bd84b4e8b6c3311e05ad18608802014c
11.90382,-11.23972,MODIS,93.51,ca9b4a3f1b17db6c9fa1554b95214ed4
12.09208,-10.527,MODIS,64.19,fae6790ad6e71a12023bdfd8cc6f83fc
12.3816,-11.30433,MODIS,96.87,4723f1ff3a567a48d07c2362ecef868b
12.30779,-11.81067,MODIS,61.17,17f49f2d0b536329f7f6c575d8e9fe3f
12.38271,-11.31157,MODIS,79.89,503e1195e2a25fa3f7da0b66f6e5129c
13.77124,-3.34235,MODIS,61.84,87d5f00902ed34056b76915e501f5d5b
13.76994,-3.35148,MODIS,67.5,28e9f898aa3ca1f6ee101178467550a0
13.25563,-7.83171,MODIS,70.77,bd8ef6111dd8b293e763996490aec5a8
13.19834,-8.60188,MODIS,73.52,83b420c67badbb5cc185df5810667aff
13.28235,-10.72959,MODIS,134.3,3c3a5cdc3b1c6de8e8e8265164b03667
13.501,-11.65048,MODIS,88.23,aa5e594461e184d165b5a6218fc53e54
14.525,-5.95518,MODIS,59.57,27af1647644731ba74fcf17c94aca093
13.50167,-13.63874,MODIS,54.5,a72940d5c578c39631252ee28f792bac
13.62729,-13.24173,MODIS,460.48,6649b409112b6e8eadde8fc0f6f67ff0
13.65004,-13.20983,MODIS,55.9,631138e5ee02794b303c53b5845f36e5
13.64363,-13.24503,MODIS,279.12,38aa673f65752b3324789596e925c592
13.50451,-13.64355,MODIS,55.48,0f8cc050239d61c251deb3d2a727e985
13.63939,-13.21199,MODIS,149.06,691493f7442571fdd51e4711f8d43847
13.63272,-13.24712,MODIS,606.9,f1c8761a285e0ab36e8129a8c3c831ed
13.64906,-13.25039,MODIS,73.65,3efe74a8a1345ca74cacb8667389724a
14.81164,-12.28477,MODIS,80.55,8c2df529d977a23e3607c6b9f9029860
14.83169,-12.25904,MODIS,100,5e80d4337d0575926590b7f7a9130ae5
14.81034,-12.2913,MODIS,64.67,f88adad4a7969aae0d28085c801810e6
14.8306,-12.26559,MODIS,95.43,30174eb673c16313b3eef769cb6577d0
-26.3447,21.15659,MODIS,82.13,1083611c401670d1d07d1d4d0b8348e3
-26.31482,21.15351,MODIS,105.56,fc1ae79206d0ffe4e68af7c6c14fae93
-26.34513,21.14949,MODIS,87.36,32db3e1fb67cf971c795ad0fd1cb87ca
-26.30031,21.14498,MODIS,79.22,d95c2874094cd8511fb7316ba30b1525
