lei_alias,ald_alias,score,lei
fairfielduniversity,fairfielduniversity,1,75AS6R3JFRC26LN8GD86
fairviewfarmssolar llc,fairviewfarmssolar llc,1,549300T25XBZMO5VF530
fireislandwind llc,fireislandwind llc,1,549300K1PX1IS8O4JO31
flatwaterwindfarm llc,flatwaterwindfarm llc,1,5493001EOL1U2UZR5856
fluvannawindenergy llc,fluvannawindenergy llc,1,549300AVTCMW6YOSDI18
fordhamuniversity,fordhamuniversity,1,549300V5QNDHVPSH9F29
forkedriverpower llc,forkedriverpower llc,1,254900005UFTNVMGME69
foundationhaenergygen llc,foundationhaenergygen llc,1,254900QPO0UI7BA0F929
foundationcafundvimanager llc,foundationcafundvimanager llc,1,254900EEOG16WQJXFE72
foundationcafundvmanager llc,foundationcafundvmanager llc,1,2549005E4ENJY7935645
freeportmcmoran inc,freeportmcmoran inc,1,549300IRDTHJQ1PVET45
friendswoodenergygenco llc,friendswoodenergygenco llc,1,549300BSXU6Y6I5HGH47
fritolay inc,fritolay inc,1,549300RGU7Q1L13LNZ35
frontierwindpower llc,frontierwindpower llc,1,5493007Y52YHLM18NJ04
fluvannawindenergytwo llc,fluvannawindenergytwo llc,1,54930042R9B7M11UIU74
fplenergyhancockcountywind llc,fplenergyhancockcountywind llc,1,549300PMLDQFX8UJPS62
flatrockwindpower llc,flatrockwindpower llc,1,549300Q6KIUY8QBW0O80
fivefourkreightme llc,fivefourkreightme llc,1,25490037ON3CADDCXT22
fplenergystatelineii inc,fplenergystatelineii inc,1,549300XR1MJLLHN5IO94
fplenergywyman llc,fplenergywyman llc,1,549300X5310MT8H5UM68
genneia sa,genneia sa,1,529900YZ70LX0XWS9P67
generacionmediterranea sa,generacionmediterranea sa,1,529900OOUXIUDG4V4468
goldlight lp,goldlight lp,1,549300SMW3SMN4BBEJ46
goodlight lp,goodlight lp,1,54930031ROXLWIZNQG48
gorewaystationprtship,gorewaystationprtship,1,549300T6V6ZHJXSB1O40
goshenwind lp,goshenwind lp,1,5493005YLE1YIPVWCV58
grandrenewablewind lp,grandrenewablewind lp,1,549300M2H3CC427SIM64
grandrenewablesolar lp,grandrenewablesolar lp,1,549300A4HTEKT37L8V94
greenfieldenergycentre lp,greenfieldenergycentre lp,1,549300RSY4QE2N28UX67
greyhighlandscleanenergydev lp,greyhighlandscleanenergydev lp,1,549300C0LSVNEOZM6L64
gunnshill lp,gunnshill lp,1,549300OUK4XSPNBRID57
genobioenergieleasingfondserstegmbhcokg,genobioenergieleasingfondserstegmbhcokg,1,529900K8PV5UF5H5H063
girirajenterprises,girirajenterprises,1,335800RFM4C8DUQ9JR62
gemsugars ltd,gemsugars ltd,1,8945001RFMKJ1LHD2Q71
gujaraturjavikasnigam ltd,gujaraturjavikasnigam ltd,1,33580041DM91UH5WHE21
gretaenergy ltd,gretaenergy ltd,1,335800JDRO5UM9E3EA23
grasimindustries ltd,grasimindustries ltd,1,335800WLY7FOIT3ERV21
greeninfrawindpowerprojects ltd,greeninfrawindpowerprojects ltd,1,335800IQZE8MLNQOMU62
gpjoule gmbh,gpjoule gmbh,1,529900GX22K5X3QZ1H97
galiciaventosl,galiciaventosl,1,95980020140005825221
geolicamagallonsl,geolicamagallonsl,1,9598009FDU2274XMMB85
generaleolicaaragonesa sa,generaleolicaaragonesa sa,1,959800HTVG2K2XSMU425
gemasolartwonullnullsix sa,gemasolartwonullnullsix sa,1,95980020140005397451
guzmanenergiasl,guzmanenergiasl,1,549300RR0716FMWXS672
greenbreezeenergy ltd,greenbreezeenergy ltd,1,213800WGI66VDKMPB337
globalrenewableslancashire ltd,globalrenewableslancashire ltd,1,213800XOAKX5DGMAEJ10
grainharvesters ltd,grainharvesters ltd,1,213800D7VJ9VDTBTT106
gib,gib,1,969500XSA7JLEFO27331
geyserspowerco llc,geyserspowerco llc,1,549300AH5J1BMXQXBA91
grethreeonefoureastlyme llc,grethreeonefoureastlyme llc,1,549300NJ7IIK2FJRZF84
gldspreadelectriccooperative inc,gldspreadelectriccooperative inc,1,5493007UJR2NMSZPGP02
greenmountainpower corp,greenmountainpower corp,1,549300GXFVX0SC256V06
georgiapower co,georgiapower co,1,D981X4Z4RWS7PDMJUZ03
gldstatewater co,gldstatewater co,1,549300HGBYL24QM6KT27
greatriverhydro llc,greatriverhydro llc,1,549300LEIVS43M8OWD43
greatlakeshydroamerica llc,greatlakeshydroamerica llc,1,549300PVAFQ11PUKCZ64
gldspringsdevco llc,gldspringsdevco llc,1,984500B94BEE01T87D76
guampowerauthority,guampowerauthority,1,549300IPOV320QCKW060
greatriverenergy,greatriverenergy,1,5493007CIM8IF8LIUC91
gulfpower co,gulfpower co,1,BLVY3B5CY5IDPCFLQ577
grcatalysttwo llc,grcatalysttwo llc,1,549300G4IMLD2SOD8L98
gainesvilleregionalutilities,gainesvilleregionalutilities,1,549300QVH6UAIPUV5M94
genoncaliforniasouth lp,genoncaliforniasouth lp,1,549300SM7527M8G5P636
gewindenergy llc,gewindenergy llc,1,549300NZFWIT7NVHUC37
grandriverdamauthority,grandriverdamauthority,1,549300XGK5KWQHON4Q79
gansenergy llc,gansenergy llc,1,549300INQZ7R08G4SD51
garrisonenergycenter llc,garrisonenergycenter llc,1,549300CRJGZJARQM0C03
generalelectric co,generalelectric co,1,3C7474T6CDKPR9K6YT90
generalmills inc,generalmills inc,1,2TGYMUGI08PO8X8L6150
gldhillswind llc,gldhillswind llc,1,549300VZHJHH6XO8IN10
goyafoods inc,goyafoods inc,1,54930078ZMJ096ZQCE74
graysferrycogenprtship,graysferrycogenprtship,1,549300Z00IRGEK07HJ11
greenpastureswindillc,greenpastureswindillc,1,549300IC6A4T3SMYX893
greenriverwindfarmphaseone llc,greenriverwindfarmphaseone llc,1,549300HY47FJCIQ1HD58
griffithenergy llc,griffithenergy llc,1,549300SMTYXVEW01FI36
guadalupepowerprts lp,guadalupepowerprts lp,1,549300YFQ20W0ON7U964
greatbayhydro corp,greatbayhydro corp,1,5493008CVK042ZE1HO02
genoncanal llc,genoncanal llc,1,BNDWG51KKFIKRYZVB193
gamesawindus llc,gamesawindus llc,1,5493003GZRBSINKP3254
hydroquebec,hydroquebec,1,6THEVG93PYJH84S4D167
harvest,harvest,1,969500CAFG2HLW9DZ794
hamiltonsolarfarmprtship,hamiltonsolarfarmprtship,1,549300MCBETH50220K30
hidroelectricalaconfluencia sa,hidroelectricalaconfluencia sa,1,254900T9AJ7MMTRQOW48
hidroelectricalahiguera sa,hidroelectricalahiguera sa,1,254900B85W5OY2PR6X15
huadianpowerintlcorp ltd,huadianpowerintlcorp ltd,1,529900207FCOKWBDRE79
huanengrenewablescorp ltd,huanengrenewablescorp ltd,1,529900I1Z1Y7IZYMR729
hofor as,hofor as,1,213800ST8KZFM5IPQI27
haminanenergiaoy,haminanenergiaoy,1,743700TYZNB9QKF7BM20
helmstedterrevier gmbh,helmstedterrevier gmbh,1,529900278YMMC8ZQWC71
hbbheizkraftwerkbauernfeindbetreibergesellschaftmbh,hbbheizkraftwerkbauernfeindbetreibergesellschaftmbh,1,529900I57IE15KWQFN92
heizkraftwerkpforzheim gmbh,heizkraftwerkpforzheim gmbh,1,529900ARBX4QJ7GUFK31
heizkraftwerkwurzburg gmbh,heizkraftwerkwurzburg gmbh,1,529900SRWJW6C9UJRT15
henkelagcokgaa,henkelagcokgaa,1,549300VZCL1HTH4O4Y49
hindustanzinc ltd,hindustanzinc ltd,1,335800LB39TLJ8YTWM98
harshaengineers ltd,harshaengineers ltd,1,335800TRAZXDE2HJZD65
hokkaido,hokkaido,1,8945005J2XGGK0KRYM77
helioenergyelectricidaduno sa,helioenergyelectricidaduno sa,1,549300V5JWWK32RMDY51
hainsfordenergyblythharbour ltd,hainsfordenergyblythharbour ltd,1,213800HPJS5YQYX25108
harpersolar ltd,harpersolar ltd,1,213800F34Y2HWUZGFD22
hartzsolar llc,hartzsolar llc,1,549300GIB3NDGDSZCE38
hawaiianelectricco inc,hawaiianelectricco inc,1,549300PQE8D806LWQV52
heelstoneenergyhldgss llc,heelstoneenergyhldgss llc,1,549300ADH9OLBC3CHZ36
hphood llc,hphood llc,1,549300TCH2YNK5NHGR47
hackberrywind llc,hackberrywind llc,1,549300LUL0SGH0A84Q58
hartzsolarhamilton llc,hartzsolarhamilton llc,1,54930035C1RM3FHTIE66
handsomelakeenergy llc,handsomelakeenergy llc,1,549300P5WOM2SBOWV489
hattiesburgfarm llc,hattiesburgfarm llc,1,549300DCL3I71FSKWJ74
haynesfarm llc,haynesfarm llc,1,549300OHORQIOL3JGX72
haysenergy llc,haysenergy llc,1,5493000L2XOUBSD01M32
hazletongen llc,hazletongen llc,1,549300RK7BPWPG5FLA89
hecateenergyblairroad llc,hecateenergyblairroad llc,1,5493004IONQLML387L67
hawagner llc,hawagner llc,1,5493004UWTQOC25E4Y03
hidalgowindfarm llc,hidalgowindfarm llc,1,549300OWDS2TV7C5P736
horsecreekwind llc,horsecreekwind llc,1,549300TM02HBQQF3I216
hunlockenergy llc,hunlockenergy llc,1,549300AFMR6GYHNISU52
hydrokennebec llc,hydrokennebec llc,1,5493000GBV3G16R7TS57
helixironwood llc,helixironwood llc,1,5493002HX5LFEQ0LZJ23
hawaiielectriclightco inc,hawaiielectriclightco inc,1,549300QTGY7VET8OJG03
helixmainewinddev llc,helixmainewinddev llc,1,5493009FLJ6MLGDYGJ15
helixravenswood llc,helixravenswood llc,1,549300LODFRYAL3UJI32
heritagestoneycornerswindfarmillc,heritagestoneycornerswindfarmillc,1,549300QPXH5PH5L5P538
intercementparticipacoes sa,intercementparticipacoes sa,1,894500I5RLU0K8MJQR82
illumination lp,illumination lp,1,549300NEP8EXTC1YKZ43
indexenergymillsroad corp,indexenergymillsroad corp,1,549300THY1H0PYMXKP51
imperialoil,imperialoil,1,549300MO45LTBPAU4Z27
iboliden as,iboliden as,1,315700WYJVDZQJNW1B21
idronesan as,idronesan as,1,315700BYKM2VBJR92640
innopoweroy,innopoweroy,1,743700P0EWZMMACUH973
infraservgmbhcohochstkg,infraservgmbhcohochstkg,1,529900JWA89TOJRL1A13
infracor gmbh,infracor gmbh,1,529900ISLNOATW3BBF79
infraleuna gmbh,infraleuna gmbh,1,5299003PENISOODBF855
ihkwindustrieheizkraftwerkandernach gmbh,ihkwindustrieheizkraftwerkandernach gmbh,1,529900OOMDZZPQKZSD33
ineossolventsgermany gmbh,ineossolventsgermany gmbh,1,529900FEM5T64OMGS135
infraservgmbhcogendorfkg,infraservgmbhcogendorfkg,1,391200OYPDIWIK0TA838
ineosmanufacturingdeutschland gmbh,ineosmanufacturingdeutschland gmbh,1,21380063G3BI4KS1UE52
infraservgmbhcowiesbadenkg,infraservgmbhcowiesbadenkg,1,52990000G8L6M10GPY70
ipc,ipc,1,969500A556Q1715Q3J35
iberdrolageneracion sa,iberdrolageneracion sa,1,F6WVXETRO72NKWGJ5E23
iberdrolarenovablesenergia sa,iberdrolarenovablesenergia sa,1,959800B120K3URHR6786
industriaslacteasasturianas sa,industriaslacteasasturianas sa,1,95980020140006031443
ibereolicahedrosoaciberos sa,ibereolicahedrosoaciberos sa,1,95980020140005916013
iberenovapromociones sa,iberenovapromociones sa,1,9598001T2R5JSBUZP185
ibereolicalubian sa,ibereolicalubian sa,1,95980020140005898068
ibereolicapadornelo sa,ibereolicapadornelo sa,1,95980020140005897971
ikeapropertiesinvests ltd,ikeapropertiesinvests ltd,1,549300Q6ZNO3WMDNH353
inverhydrollp,inverhydrollp,1,213800U5CQPHUTARP633
indianamichiganpower co,indianamichiganpower co,1,JHR9V15J0ZRG02MIRD06
indianapolispowerlight co,indianapolispowerlight co,1,2T85JNP2R2B2GTSFND21
industrialenergyapplications inc,industrialenergyapplications inc,1,549300S4VV7EP8R1SL38
industrialpowergeneratingco llc,industrialpowergeneratingco llc,1,549300EAP70ELCDRX978
idahopower co,idahopower co,1,TN0LL73P2C8X3W6KM391
indianamunicipalpoweragency,indianamunicipalpoweragency,1,AX0ZCCVOQ71Z4RXBL233
ingencorenewabledev llc,ingencorenewabledev llc,1,549300LJ1VHV7MVHQB69
idahowindprtsone llc,idahowindprtsone llc,1,5493006GOI2C6LWM0L05
interstatepowerlight co,interstatepowerlight co,1,0IHGKOHVQI6DIU4AAT24
imperialirrigationdistrict,imperialirrigationdistrict,1,549300WHWX5TZ5O15D48
illinoispowerressgenerating llc,illinoispowerressgenerating llc,1,549300L8Y4TL80LI5Y88
imesonsolarfarm llc,imesonsolarfarm llc,1,5493002V6M6CP4UGI376
indeckcorinthltdprtship,indeckcorinthltdprtship,1,54930043JL2V8VJ1OS45
indeckenergyalexandria llc,indeckenergyalexandria llc,1,549300IKR631ZGS5HH26
indeckoleanltdprtship,indeckoleanltdprtship,1,549300YF7H6F3JXVEC45
indeckoswegoltdprtship,indeckoswegoltdprtship,1,549300LXW5PCRI8ZDB80
indeckyerkesltdprtship,indeckyerkesltdprtship,1,549300EAGS4XJVH7CL94
intlpaper co,intlpaper co,1,824LMFJDH41EY779Q875
illinoispowergenerating co,illinoispowergenerating co,1,M2XAO3TMSOVP9I7JE295
ineosusa llc,ineosusa llc,1,549300TWZ86K81VO8O17
idahowinds llc,idahowinds llc,1,54930033428C1TYVTH19
jerichowind lp,jerichowind lp,1,5493003T1JQ3HG4IRD69
jswsolarzweiks,jswsolarzweiks,1,5299007Y3M6HIETSWH82
jswsolarvos,jswsolarvos,1,529900AIVFPXKWIPB860
jarvisuomenvoimaoy,jarvisuomenvoimaoy,1,743700DGJICQRGV7JM69
jkcement ltd,jkcement ltd,1,335800IECEF3EIDGF809
jankicorp ltd,jankicorp ltd,1,335800QX8REO3ISFTH68
jswsteel ltd,jswsteel ltd,1,335800EK6HZSC4CVAJ09
jodhpurvidyutvitrannigam ltd,jodhpurvidyutvitrannigam ltd,1,335800MERERDSPMJ2478
jubailwaterpower co,jubailwaterpower co,1,5586004JL8DPCMAXNE10
jmstratton co,jmstratton co,1,21380034TZE7XOYRO911
johnlaing ltd,johnlaing ltd,1,213800PZSR3HKKX1H653
jea,jea,1,FTZJK89L6NCYPIPKZN93
jthobbyson inc,jthobbyson inc,1,549300L17O6TPOMDN361
jrsimplot co,jrsimplot co,1,549300UJE28WHXXT6312
jerichorisewindfarm llc,jerichorisewindfarm llc,1,549300MI1PJCQFOZU437
jhppharmaceuticals llc,jhppharmaceuticals llc,1,549300OP9FR3A7TTXV91
kerwoodwind lp,kerwoodwind lp,1,549300JXY6UOGBF5FL72
kingstonsolar lp,kingstonsolar lp,1,549300GNBSM8TV3DGB51
kontenergy as,kontenergy as,1,315700O7MC2182GW7V84
kuopionenergiaoy,kuopionenergiaoy,1,743700QMRD58P0HHKR41
kanteleenvoimaoy,kanteleenvoimaoy,1,743700NIT2EPPF34X848
korpelanvoimakuntayhtyma,korpelanvoimakuntayhtyma,1,743700KABF4DNKM5ZD52
kemijokioy,kemijokioy,1,743700JHNFNBE081G364
keravanenergiaoy,keravanenergiaoy,1,743700GL2Q1JXSK65N87
keravanlampovoimaoy,keravanlampovoimaoy,1,743700YU8BJ8HQK1TH15
kokkolanenergiaoy,kokkolanenergiaoy,1,743700OWMOJ5VEBA5684
kokkolanvoimaoy,kokkolanvoimaoy,1,7437003P2K5E31PVY631
koskienergiaoy,koskienergiaoy,1,7437000GSWOI1KF2PQ35
kyminvoimaoy,kyminvoimaoy,1,743700OEKRETDQH1EO56
kaukaanvoimaoy,kaukaanvoimaoy,1,7437005R2OQY5B783067
kssenergiaoy,kssenergiaoy,1,743700XLANA89PIM0R55
kreisweselerabfallgesellschaftmbhcokgkwa,kreisweselerabfallgesellschaftmbhcokgkwa,1,391200CO7HLYB4BT7531
kraftwerkdessau gmbh,kraftwerkdessau gmbh,1,529900BFRW6ZIFVKEK36
kwgkraftwerksgesellschaftstassfurtmbh,kwgkraftwerksgesellschaftstassfurtmbh,1,529900DZWVNXAO9MXQ19
kgwkraftwerkgrenzachwyhlen gmbh,kgwkraftwerkgrenzachwyhlen gmbh,1,549300S8QPA24P07D534
kraftwerkobernburg gmbh,kraftwerkobernburg gmbh,1,529900O8PKMHPWJKZD48
karnatakapowercorp ltd,karnatakapowercorp ltd,1,335800EW7OAVVJ1JCG09
kesoramindustries ltd,kesoramindustries ltd,1,335800QJ7TU251TYMJ66
ksspvfivethree ltd,ksspvfivethree ltd,1,529900H4DRH65OEIK920
kearsargesolar llc,kearsargesolar llc,1,549300QNH1K8530H4N10
kentuckypower co,kentuckypower co,1,JHOZYZ5WPEXWR477VH72
kmcthermo llc,kmcthermo llc,1,549300TRG2TVZ9IBM879
kentuckyutilities co,kentuckyutilities co,1,AGX0G2MXE54NFNNICD28
kindermorganproductionco lp,kindermorganproductionco lp,1,549300SSMTQ6QLRTMJ35
kimberlyclarkworldwide inc,kimberlyclarkworldwide inc,1,549300M4HT7UIT3C2G69
kestrelacquisition llc,kestrelacquisition llc,1,549300ER0JUHJLPPMH08
kansasmunicipalenergyagency,kansasmunicipalenergyagency,1,549300G77TEGJUQPZW28
kalaeloasolartwo llc,kalaeloasolartwo llc,1,549300MFS07X0MV9K364
kamin llc,kamin llc,1,549300SCCZELN7JZ2W78
kawailoawind llc,kawailoawind llc,1,549300IXZ40QTIVZO566
kearsargeamesbury llc,kearsargeamesbury llc,1,54930064OSPCHIVZHL02
kearsargejohnstownone llc,kearsargejohnstownone llc,1,549300XFEDL8ERKUN781
kearsargejohnstowntwo llc,kearsargejohnstowntwo llc,1,549300O613W82NRKCH63
kearsargeoppenheim llc,kearsargeoppenheim llc,1,549300XOM7X31WW9NJ45
keechiwind llc,keechiwind llc,1,5493003J1SUSIYAIJE84
kendallgreenenergy llc,kendallgreenenergy llc,1,549300D8IRPBOK6I4581
kernoilrefining co,kernoilrefining co,1,549300CMUIT58QGN2E98
keystonesolar llc,keystonesolar llc,1,VNYBRLJZOCZS8VGVL417
kiowapowerprts llc,kiowapowerprts llc,1,5493005IUHG23CSLUI88
kimberlyclark corp,kimberlyclark corp,1,MP3J6QPYPGN75NVW2S34
kingfisherwind llc,kingfisherwind llc,1,549300R40C3SESNLJT16
keskingsburg lp,keskingsburg lp,1,549300WLGMUSHEEVJU80
kirkwoodcommunitycollege,kirkwoodcommunitycollege,1,549300XT367WU6S5AE66
kleenenergysystems llc,kleenenergysystems llc,1,5493005UXH8RHFJK1B44
kodaenergy llc,kodaenergy llc,1,549300BAMHYG66ZBSH51
kimurapower llc,kimurapower llc,1,5493004RYPWTA6X1E746
kentstateuniversity,kentstateuniversity,1,549300HL3HX54032AG28
lunarlight lp,lunarlight lp,1,549300D638L2ELCCYG44
lahtienergiaoy,lahtienergiaoy,1,743700TNMTIZHVY1PZ39
lumituulioy,lumituulioy,1,7437007F5OB19XAQ8D98
laanilanvoimaoy,laanilanvoimaoy,1,743700ZNG075ZPY5HO55
listerlennekraftwerke gmbh,listerlennekraftwerke gmbh,1,529900QP4RRFFNJKI294
landsvirkjun,landsvirkjun,1,213800Z3CFZOLXPJWN61
loyaltextilemills ltd,loyaltextilemills ltd,1,335800KOAN91IHNU1475
lnjpowerventures ltd,lnjpowerventures ltd,1,335800TM35ZROZLPK342
libertyoilmills ltd,libertyoilmills ltd,1,3358002H1XE3O8R7FH88
luriadeenergias sa,luriadeenergias sa,1,9598003CK1PBAS2CNZ26
ldvcortijodeguerrasl,ldvcortijodeguerrasl,1,95980020140005874594
lincolnshirecountycouncil,lincolnshirecountycouncil,1,213800KVD9AD3XMVXK24
llancadlesolarfarm ltd,llancadlesolarfarm ltd,1,529900SL350GZ0H2LV69
londonboroughofhounslow,londonboroughofhounslow,1,213800UQ95OEYUI78W94
lowercoloradoriverauthority,lowercoloradoriverauthority,1,549300QJFPW2NNBYR215
lexingtonchenoawindfarm llc,lexingtonchenoawindfarm llc,1,549300M2II6XWAIM1I06
louisvillegaselectric co,louisvillegaselectric co,1,KO3GRIB3RPH1XDX50U72
luminantgenco llc,luminantgenco llc,1,549300FLGTCZR4C2RX49
laportepower llc,laportepower llc,1,549300U7OAKJED45OF04
lafronterahldgss llc,lafronterahldgss llc,1,549300T72LQTSQ00MY42
lakelynngen llc,lakelynngen llc,1,549300PBPJTKYQUYYR47
lakeroadgeneratingco lp,lakeroadgeneratingco lp,1,549300PBIYHGY0PG7Y68
lamesasolarii llc,lamesasolarii llc,1,549300ZBKSJ7M5MSG352
langfordwindpower llc,langfordwindpower llc,1,5493006BHOYDTSXY0B05
lemoorepvone llc,lemoorepvone llc,1,549300GCIWHS7LXRYL50
lenoirfarm llc,lenoirfarm llc,1,549300DIHH3ZOFHQB098
lenoirfarmtwo llc,lenoirfarmtwo llc,1,54930054HYCG402HMZ65
lightningdockgeothermalhinullone llc,lightningdockgeothermalhinullone llc,1,549300RZKFT0W9WBGW95
limewind llc,limewind llc,1,549300T50YA2FFM1W749
lincolngeneratingfacility llc,lincolngeneratingfacility llc,1,5493005UCEQ1JQQ68Z28
lockettwindfarm llc,lockettwindfarm llc,1,549300ABXTV7J6G2BT66
lockportenergyassocs lp,lockportenergyassocs lp,1,5493008GSUE1JOL42P11
lomalindauniversity,lomalindauniversity,1,549300WKF74SRLD0R855
longviewpower llc,longviewpower llc,1,549300U2KHA24XFUQ603
losesteroscriticalenergyfacility llc,losesteroscriticalenergyfacility llc,1,549300140G8FXNR4PE29
losvientoswindpowervllc,losvientoswindpowervllc,1,5493004I0L1SPUQHOW89
losvientoswindpoweriii llc,losvientoswindpoweriii llc,1,5493004V95UB7XHAWB88
losvientoswindpoweriv llc,losvientoswindpoweriv llc,1,549300580P5YN77NW524
louisianasugarrefining llc,louisianasugarrefining llc,1,549300VIM61QKXQDUI92
lowervalleyenergy inc,lowervalleyenergy inc,1,549300ICLLSDXZN43019
lspuniversitypark llc,lspuniversitypark llc,1,549300X8P7O9KUBE8398
melon sa,melon sa,1,959800GH9CUA41NSN049
mackaysugar ltd,mackaysugar ltd,1,WR8WCG2IUY8G3WAB5E75
maximpower corp,maximpower corp,1,549300JHCNCJCQET4P76
maanshanironsteelco ltd,maanshanironsteelco ltd,1,529900A75J4LKKIUAJ17
manisa as,manisa as,1,315700CZ46ZRBX2HIZ05
mondisteti as,mondisteti as,1,213800TPD7K48R1SU759
mcginvest as,mcginvest as,1,315700JLIEY0JXD0JC45
metsafibreoy,metsafibreoy,1,7437004D4P66MNFKKU80
metsaboardoyj,metsaboardoyj,1,743700KKB8Q035K38488
mvvenergie ag,mvvenergie ag,1,529900ISR2VNZV1C0T93
mohnmediamohndruck gmbh,mohnmediamohndruck gmbh,1,529900BZ9N89CIW7MF04
martinswerk gmbh,martinswerk gmbh,1,5493005H85R34U66UC36
mhbhammbetriebsfuhrungsgesellschaftmbh,mhbhammbetriebsfuhrungsgesellschaftmbh,1,391200ZW3URHKYQCK156
mineraloelraffinerieoberrheingmbhcokg,mineraloelraffinerieoberrheingmbhcokg,1,391200HQNGYMEHNWZR72
maraloverseas ltd,maraloverseas ltd,1,335800UPAKUVCQKWLD56
monosteelindia ltd,monosteelindia ltd,1,335800NQ9JOGO257GW15
mitsubishi corp,mitsubishi corp,1,KVIPTY4PULAPGC1VVD26
marubeni corp,marubeni corp,1,4P4N3ORD02UGQT1T1W12
manchasoltwocentraltermosolardossl,manchasoltwocentraltermosolardossl,1,95980020140005757127
molinosdelebro sa,molinosdelebro sa,1,95980020140005883518
molinosdelcidacos sa,molinosdelcidacos sa,1,549300N3J45PMG17R347
molinosdelarioja sa,molinosdelarioja sa,1,549300B76P01VYCO4I22
mb hldgs,mb hldgs,1,9695003BZ5QGJA3ZPV97
marksspencer plc,marksspencer plc,1,213800CN1RI3UCIZWB95
marchwoodpower ltd,marchwoodpower ltd,1,213800HY4N747Z7WNP82
mccainfoodsgb ltd,mccainfoodsgb ltd,1,549300WIOP070ZXSP854
monmouthshirecountycouncil,monmouthshirecountycouncil,1,213800XBJISJU7M6UX58
mtsspittleboroughsolar ltd,mtsspittleboroughsolar ltd,1,213800ABH22J2BVLLD41
midamericanenergy co,midamericanenergy co,1,NINLOILYRTLIMK26MZ18
midwestenergy inc,midwestenergy inc,1,549300O4B5CVWMKUES27
madisongaselectric co,madisongaselectric co,1,549300BYWGHSXX2TEO67
marinaenergy llc,marinaenergy llc,1,549300GNF170H3Y1WT94
montanadakotautilities co,montanadakotautilities co,1,0T6SBMK3JTBI1JR36794
mississippipower co,mississippipower co,1,LNZ0J6YZ5SC6ILIRU850
massachusettselectric co,massachusettselectric co,1,549300XN8GZY5U5O1B96
merckco inc,merckco inc,1,4YV9Y5M8S0BRK1RP0397
mapatoutsonltd llc,mapatoutsonltd llc,1,254900Q3HR3NJ8Z0M384
mercedirrigationdistrict,mercedirrigationdistrict,1,YNH41OTIRKLVV8VYX386
mauielectricco ltd,mauielectricco ltd,1,549300AYWQ3QPHR4VE13
mrpgenhldgss llc,mrpgenhldgss llc,1,549300YJPL71K6JCX130
mobileenergy llc,mobileenergy llc,1,549300E44ZF11FZOMM48
mfmesalane llc,mfmesalane llc,1,549300M238SUIHIINU16
michigansugar co,michigansugar co,1,5493006O7614M0K2YJ26
mscchisagonulltwo llc,mscchisagonulltwo llc,1,549300WV47QUNI4WBU29
mscempirenullone llc,mscempirenullone llc,1,549300RZLRBUZAZ4I113
mscscottnullone llc,mscscottnullone llc,1,549300QP7YJ7MAZUEG05
maimonidesmedicalcenter,maimonidesmedicalcenter,1,5493002XKZFE0C1IYE23
majoroakpower llc,majoroakpower llc,1,549300USF7Y8LQPCT449
manchesterstreet llc,manchesterstreet llc,1,5493007HZBSF38P1MK41
marcushookenergy lp,marcushookenergy lp,1,5493000PC143S427V025
marswrigleyconfectioneryus llc,marswrigleyconfectioneryus llc,1,549300ZT3Z0X49TDBH33
marshlanding llc,marshlanding llc,1,QM59I3LE45HHJ15ZND20
marshvillefarm llc,marshvillefarm llc,1,5493003S8O0GMODLP025
masserfarmsrealty ltd,masserfarmsrealty ltd,1,5493006Q778HAJP58I37
modestoirrigationdistrict,modestoirrigationdistrict,1,S6U6XLZ7IOWYIG8C8H50
mccoysolar llc,mccoysolar llc,1,549300BTYB741N764377
meadowlakewindfarmii llc,meadowlakewindfarmii llc,1,549300OEFAU3AWXM6S35
meadowlakewindfarmiii llc,meadowlakewindfarmiii llc,1,5493005STQOTFQ6J6171
meadowlakewindfarmiv llc,meadowlakewindfarmiv llc,1,549300POQWH4UIG8Z718
meadowlakewindfarm llc,meadowlakewindfarm llc,1,5493006T5E2B12WYJG92
meadowlakewindfarmvi llc,meadowlakewindfarmvi llc,1,549300KD08KSECNYWA90
mesquitecreekwind llc,mesquitecreekwind llc,1,54930013GHC6UPOBPZ60
mesquitepower llc,mesquitepower llc,1,549300XXIVJBXX85WE49
metropolitantransportationauthority,metropolitantransportationauthority,1,5493000TKYODLXADQD60
michiganpowerltdprtship,michiganpowerltdprtship,1,549300S5Q9AQPI98WB82
midlothianenergy llc,midlothianenergy llc,1,549300E06M2Q5BG43H25
milanenergy llc,milanenergy llc,1,549300KZHESDI3KM0J64
milfordpower llc,milfordpower llc,1,5493003CJRERTFEJNM54
mondelezglobal llc,mondelezglobal llc,1,5493008XJ0675EOLRK32
mooresolarfarm llc,mooresolarfarm llc,1,549300GZ00D6Z0PSG774
mooringsfarm llc,mooringsfarm llc,1,549300617WTVPLQFLQ05
morriscogen llc,morriscogen llc,1,549300LWD64Q7MBYP779
mortonsalt inc,mortonsalt inc,1,549300REXF7L3SL0GJ66
mosaicfertilizer llc,mosaicfertilizer llc,1,O43VHMB9WDLV4NG4KL11
motivaenterprises llc,motivaenterprises llc,1,UQZ4EDMHL4ZESPZY3752
mountaincreekpower llc,mountaincreekpower llc,1,549300PR40I7U3R6EJ94
moxiefreedom llc,moxiefreedom llc,1,549300JOZ2U8IDXF0C89
